108.6	3.3236
108.7	3.3200
108.8	3.3164
108.9	3.3129
109.0	3.3094
109.1	3.3060
109.2	3.3027
109.3	3.2994
109.4	3.2961
109.5	3.2928
109.6	3.2896
109.7	3.2864
109.8	3.2831
109.9	3.2799
110.0	3.2767
110.1	3.2735
110.2	3.2702
110.3	3.2670
110.4	3.2637
110.5	3.2603
110.6	3.2570
110.7	3.2536
110.8	3.2501
110.9	3.2466
111.0	3.2430
111.1	3.2393
111.2	3.2356
111.3	3.2318
111.4	3.2279
111.5	3.2240
111.6	3.2200
111.7	3.2160
111.8	3.2119
111.9	3.2078
112.0	3.2037
112.1	3.1995
112.2	3.1953
112.3	3.1911
112.4	3.1868
112.5	3.1826
112.6	3.1783
112.7	3.1740
112.8	3.1698
112.9	3.1655
113.0	3.1613
113.1	3.1570
113.2	3.1528
113.3	3.1486
113.4	3.1445
113.5	3.1403
113.6	3.1362
113.7	3.1322
113.8	3.1282
113.9	3.1242
114.0	3.1203
114.1	3.1165
114.2	3.1127
114.3	3.1090
114.4	3.1053
114.5	3.1017
114.6	3.0982
114.7	3.0948
114.8	3.0914
114.9	3.0880
115.0	3.0847
115.1	3.0815
115.2	3.0783
115.3	3.0752
115.4	3.0721
115.5	3.0690
115.6	3.0661
115.7	3.0631
115.8	3.0602
115.9	3.0573
116.0	3.0545
116.1	3.0517
116.2	3.0490
116.3	3.0462
116.4	3.0436
116.5	3.0409
116.6	3.0383
116.7	3.0357
116.8	3.0331
116.9	3.0306
117.0	3.0280
117.1	3.0255
117.2	3.0230
117.3	3.0206
117.4	3.0181
117.5	3.0157
117.6	3.0133
117.7	3.0108
117.8	3.0084
117.9	3.0060
118.0	3.0036
118.1	3.0011
118.2	2.9987
118.3	2.9962
118.4	2.9937
118.5	2.9912
118.6	2.9887
118.7	2.9861
118.8	2.9835
118.9	2.9809
119.0	2.9782
119.1	2.9754
119.2	2.9726
119.3	2.9698
119.4	2.9669
119.5	2.9639
119.6	2.9609
119.7	2.9578
119.8	2.9546
119.9	2.9514
120.0	2.9480
120.1	2.9446
120.2	2.9411
120.3	2.9375
120.4	2.9338
120.5	2.9300
120.6	2.9261
120.7	2.9221
120.8	2.9179
120.9	2.9137
121.0	2.9094
121.1	2.9050
121.2	2.9005
121.3	2.8960
121.4	2.8914
121.5	2.8867
121.6	2.8820
121.7	2.8773
121.8	2.8726
121.9	2.8678
122.0	2.8630
122.1	2.8582
122.2	2.8534
122.3	2.8486
122.4	2.8439
122.5	2.8392
122.6	2.8345
122.7	2.8298
122.8	2.8252
122.9	2.8207
123.0	2.8162
123.1	2.8118
123.2	2.8075
123.3	2.8033
123.4	2.7992
123.5	2.7952
123.6	2.7913
123.7	2.7875
123.8	2.7839
123.9	2.7804
124.0	2.7770
124.1	2.7738
124.2	2.7708
124.3	2.7678
124.4	2.7651
124.5	2.7624
124.6	2.7598
124.7	2.7573
124.8	2.7549
124.9	2.7525
125.0	2.7502
125.1	2.7479
125.2	2.7457
125.3	2.7434
125.4	2.7412
125.5	2.7389
125.6	2.7366
125.7	2.7343
125.8	2.7319
125.9	2.7295
126.0	2.7270
126.1	2.7243
126.2	2.7216
126.3	2.7188
126.4	2.7159
126.5	2.7128
126.6	2.7095
126.7	2.7061
126.8	2.7025
126.9	2.6987
127.0	2.6947
127.1	2.6905
127.2	2.6861
127.3	2.6814
127.4	2.6765
127.5	2.6713
127.6	2.6659
127.7	2.6602
127.8	2.6542
127.9	2.6481
128.0	2.6419
128.1	2.6356
128.2	2.6292
128.3	2.6227
128.4	2.6163
128.5	2.6099
128.6	2.6035
128.7	2.5973
128.8	2.5912
128.9	2.5853
129.0	2.5796
129.1	2.5741
129.2	2.5689
129.3	2.5641
129.4	2.5595
129.5	2.5553
129.6	2.5514
129.7	2.5477
129.8	2.5443
129.9	2.5411
130.0	2.5381
130.1	2.5353
130.2	2.5326
130.3	2.5300
130.4	2.5275
130.5	2.5251
130.6	2.5227
130.7	2.5203
130.8	2.5180
130.9	2.5156
131.0	2.5132
131.1	2.5106
131.2	2.5080
131.3	2.5053
131.4	2.5024
131.5	2.4993
131.6	2.4960
131.7	2.4925
131.8	2.4888
131.9	2.4847
132.0	2.4804
132.1	2.4758
132.2	2.4709
132.3	2.4657
132.4	2.4603
132.5	2.4547
132.6	2.4489
132.7	2.4430
132.8	2.4370
132.9	2.4309
133.0	2.4247
133.1	2.4185
133.2	2.4124
133.3	2.4062
133.4	2.4002
133.5	2.3942
133.6	2.3884
133.7	2.3827
133.8	2.3772
133.9	2.3720
134.0	2.3669
134.1	2.3620
134.2	2.3574
134.3	2.3529
134.4	2.3486
134.5	2.3444
134.6	2.3403
134.7	2.3364
134.8	2.3327
134.9	2.3290
135.0	2.3254
135.1	2.3219
135.2	2.3185
135.3	2.3151
135.4	2.3118
135.5	2.3085
135.6	2.3052
135.7	2.3019
135.8	2.2986
135.9	2.2953
136.0	2.2920
136.1	2.2887
136.2	2.2853
136.3	2.2818
136.4	2.2783
136.5	2.2746
136.6	2.2709
136.7	2.2671
136.8	2.2631
136.9	2.2591
137.0	2.2549
137.1	2.2507
137.2	2.2464
137.3	2.2420
137.4	2.2376
137.5	2.2331
137.6	2.2286
137.7	2.2240
137.8	2.2194
137.9	2.2148
138.0	2.2102
138.1	2.2056
138.2	2.2009
138.3	2.1963
138.4	2.1917
138.5	2.1871
138.6	2.1826
138.7	2.1781
138.8	2.1736
138.9	2.1692
139.0	2.1647
139.1	2.1603
139.2	2.1559
139.3	2.1516
139.4	2.1472
139.5	2.1428
139.6	2.1385
139.7	2.1341
139.8	2.1298
139.9	2.1254
140.0	2.1210
140.1	2.1166
140.2	2.1122
140.3	2.1078
140.4	2.1033
140.5	2.0988
140.6	2.0943
140.7	2.0898
140.8	2.0853
140.9	2.0807
141.0	2.0762
141.1	2.0717
141.2	2.0672
141.3	2.0627
141.4	2.0582
141.5	2.0538
141.6	2.0495
141.7	2.0452
141.8	2.0409
141.9	2.0368
142.0	2.0327
142.1	2.0287
142.2	2.0247
142.3	2.0209
142.4	2.0172
142.5	2.0136
142.6	2.0101
142.7	2.0068
142.8	2.0035
142.9	2.0003
143.0	1.9972
143.1	1.9941
143.2	1.9912
143.3	1.9883
143.4	1.9854
143.5	1.9827
143.6	1.9799
143.7	1.9772
143.8	1.9746
143.9	1.9719
144.0	1.9693
144.1	1.9667
144.2	1.9641
144.3	1.9616
144.4	1.9590
144.5	1.9564
144.6	1.9538
144.7	1.9511
144.8	1.9485
144.9	1.9458
145.0	1.9431
145.1	1.9403
145.2	1.9375
145.3	1.9346
145.4	1.9316
145.5	1.9286
145.6	1.9255
145.7	1.9224
145.8	1.9191
145.9	1.9159
146.0	1.9126
146.1	1.9092
146.2	1.9058
146.3	1.9024
146.4	1.8989
146.5	1.8954
146.6	1.8918
146.7	1.8883
146.8	1.8847
146.9	1.8811
147.0	1.8775
147.1	1.8739
147.2	1.8703
147.3	1.8667
147.4	1.8631
147.5	1.8595
147.6	1.8559
147.7	1.8523
147.8	1.8487
147.9	1.8452
148.0	1.8417
148.1	1.8382
148.2	1.8348
148.3	1.8314
148.4	1.8280
148.5	1.8247
148.6	1.8215
148.7	1.8182
148.8	1.8151
148.9	1.8119
149.0	1.8088
149.1	1.8058
149.2	1.8028
149.3	1.7998
149.4	1.7969
149.5	1.7939
149.6	1.7911
149.7	1.7882
149.8	1.7854
149.9	1.7826
150.0	1.7798
150.1	1.7770
150.2	1.7743
150.3	1.7716
150.4	1.7689
150.5	1.7662
150.6	1.7636
150.7	1.7609
150.8	1.7583
150.9	1.7556
151.0	1.7530
151.1	1.7504
151.2	1.7478
151.3	1.7452
151.4	1.7425
151.5	1.7399
151.6	1.7373
151.7	1.7347
151.8	1.7321
151.9	1.7295
152.0	1.7268
152.1	1.7242
152.2	1.7215
152.3	1.7188
152.4	1.7162
152.5	1.7134
152.6	1.7107
152.7	1.7080
152.8	1.7052
152.9	1.7024
153.0	1.6996
153.1	1.6968
153.2	1.6940
153.3	1.6911
153.4	1.6883
153.5	1.6854
153.6	1.6825
153.7	1.6796
153.8	1.6766
153.9	1.6737
154.0	1.6707
154.1	1.6678
154.2	1.6648
154.3	1.6618
154.4	1.6588
154.5	1.6557
154.6	1.6527
154.7	1.6497
154.8	1.6466
154.9	1.6435
155.0	1.6404
155.1	1.6374
155.2	1.6343
155.3	1.6312
155.4	1.6280
